date,open,high,low,close,daily_trading_volume,RSI_14,BollW,precent_B,BIAS,ROC_1,golden_cross,death_cross,sixth_day_return
2019-03-25,17.314,17.5453,16.964,17.3613,153225440,51.2916,160.5655,0.4685,3.0688,16.8018,0.0,0.0,0.01154328469412913
2019-03-26,17.6293,18.0173,17.6287,17.8513,110264224,47.3428,162.9554,0.308,-26.7701,-28.0379,0.0,0.0,-0.020319728590521172
2019-03-27,17.9167,18.358,17.8789,18.322,131687488,49.4335,165.4908,0.3973,-13.1091,19.429,0.0,0.0,0.08973784449921579
2019-03-28,18.4773,18.6887,18.34,18.5747,101611392,46.6342,171.4742,0.297,-32.3826,-22.839,0.0,0.0,-0.02611466010572427
2019-03-29,18.58,18.6773,18.3,18.6573,89870072,45.5498,146.6968,0.2462,-40.2557,-11.5551,0.0,0.0,0.006445839029720037
2019-04-01,18.8413,19.28,18.7521,19.2787,121656584,49.0068,134.1269,0.4193,-19.6003,35.3694,0.0,0.0,0.0032664977415445824
2019-04-02,19.22,19.296,18.9253,19.0587,82184096,45.1715,104.3545,0.1645,-45.0099,-32.4458,0.0,0.0,-0.01358400347750489
2019-04-03,19.1547,19.7447,19.1447,19.454,118947960,49.1622,103.8389,0.4559,-19.3574,44.7336,1.0,0.0,0.028460940948996052
2019-04-04,17.4593,18.08,17.3727,17.852,355810944,66.2211,177.0494,1.4198,128.9348,199.1316,0.0,0.0,0.0026895728622099223
2019-04-05,17.9907,18.4067,17.7407,18.3307,195573856,53.2125,177.0733,0.7326,30.8218,-45.0343,0.0,0.0,0.004955317675280139
2019-04-08,18.5127,18.744,18.0293,18.2133,156156544,50.5803,173.5814,0.5629,7.3355,-20.1547,0.0,0.0,-0.02553226514486387
2019-04-09,18.11,18.3333,17.974,18.154,88560464,46.3464,177.2903,0.2938,-35.7177,-43.2874,0.0,1.0,0.007853113593628993
2019-04-10,18.4493,18.5587,18.1928,18.404,105919712,47.5604,176.8181,0.3631,-22.0052,19.6016,0.0,0.0,-0.0074270061974058095
2019-04-11,17.8867,18.0333,17.7067,17.8947,147538912,50.4548,172.973,0.5234,8.4529,39.2932,0.0,0.0,0.0399961179902608
2019-04-12,18.0147,18.13,17.7887,17.8467,101189608,47.3222,173.9545,0.3536,-24.931,-31.415,0.0,0.0,-0.004353930189333389
2019-04-15,17.9087,17.9253,17.242,17.7587,150578688,50.8258,174.0358,0.5635,10.4085,48.8084,0.0,0.0,0.020256321039202014
2019-04-16,17.7167,18.3333,17.648,18.224,109093952,47.9415,176.9038,0.4012,-19.9278,-27.5502,0.0,0.0,0.044540151556451975
2019-04-17,18.3167,18.3193,17.9023,18.082,76897024,45.7706,181.5706,0.2729,-43.1292,-29.513,0.0,0.0,0.053119418218933456
2019-04-18,18.082,18.3227,17.9833,18.2173,88144872,46.679,181.7595,0.3206,-34.4537,14.6272,0.0,0.0,-0.0262144365759721
2019-04-22,17.9333,17.9787,17.4987,17.5167,182207120,53.6685,181.4237,0.7019,37.1068,106.7132,0.0,0.0,0.011644786868350425
2019-04-23,17.3433,17.7067,17.05,17.5933,164157888,52.2531,181.3585,0.6246,23.1566,-9.9059,0.0,0.0,0.019999102604370277
2019-04-24,17.59,17.688,17.2,17.244,160911808,51.9875,178.0435,0.6008,21.3073,-1.9774,0.0,0.0,-0.041331506209557944
2019-04-25,17.0,17.2667,16.4047,16.5087,327740896,62.5278,201.3841,1.1163,131.4345,103.6773,0.0,0.0,-0.04285966356899188
2019-04-26,16.4333,16.4453,15.4087,15.676,335410624,62.9307,211.5115,1.0313,121.4502,2.3402,0.0,0.0,-0.0012160233100507848
2019-04-29,15.724,16.2653,15.478,16.098,250717136,55.7963,203.1899,0.7513,60.4669,-25.2507,0.0,0.0,0.03351405829746153
2019-04-30,16.1373,16.2807,15.8,15.9127,141969424,48.2348,200.9513,0.4254,-8.8725,-43.3747,0.0,0.0,0.009067127374760283
2019-05-01,15.9233,16.0,15.4333,15.6007,160565312,49.4952,191.0711,0.4683,1.7498,13.0985,0.0,0.0,0.011821224894619366
2019-05-02,16.368,16.4753,15.848,16.2733,272390080,56.3743,187.2159,0.7806,66.6686,69.6444,0.0,0.0,0.01027054108216442
2019-05-03,16.2573,17.1073,16.2327,17.002,355601568,60.6674,187.1772,1.0297,104.8493,30.5486,0.0,0.0,0.05510770450640939
2019-05-06,16.668,17.2233,16.5667,17.0227,162509152,48.6927,188.868,0.4569,-7.9255,-54.3002,0.0,0.0,-0.022812239706081698
2019-05-07,17.12,17.1473,16.34,16.4707,151971120,48.1343,189.2207,0.426,-14.4836,-6.4846,0.0,0.0,0.0015520619790083056
2019-05-08,16.4627,16.7066,16.28,16.3227,92646600,45.0053,188.5252,0.2474,-47.9889,-39.0367,0.0,0.0,0.01585205623439763
2019-05-09,16.1333,16.2453,15.7962,16.132,100670728,45.5212,189.3283,0.2728,-43.2513,8.661,0.0,0.0,0.08197630200373879
2019-05-10,15.9833,16.1327,15.7347,15.968,105125040,45.825,194.471,0.2955,-37.19,4.4246,0.0,0.0,0.0276099834194015
2019-05-13,15.4673,15.498,14.9667,15.134,162521936,49.716,187.4802,0.4547,-2.1234,54.5987,0.0,0.0,0.001367758923346917
2019-05-14,15.2867,15.6333,15.2,15.4873,108786176,46.3589,192.3752,0.3024,-33.7288,-33.0637,0.0,0.0,0.06407652136013772
2019-05-15,15.288,15.496,15.0167,15.4633,109439640,46.4063,192.3253,0.3042,-33.6682,0.6007,0.0,0.0,-0.014118333115931546
2019-05-16,15.2993,15.4,15.1,15.222,112249096,46.6247,186.5006,0.3033,-32.0696,2.5671,0.0,0.0,0.02549434639262866
2019-05-17,14.7973,14.816,13.928,14.0687,266799984,57.0026,176.5579,0.7451,56.9303,137.6856,0.0,0.0,0.010230524642289369
2019-05-20,13.52,13.7333,13.0167,13.6907,307892928,59.2702,179.4231,0.8341,72.7019,15.4022,0.0,0.0,-0.006107147653922974
2019-05-21,13.184,13.8267,13.0693,13.672,270058496,56.3249,177.3218,0.706,47.5253,-12.2882,0.0,0.0,0.00871055148230788
2019-05-22,13.2733,13.596,12.7853,12.8487,280277792,56.9472,174.7552,0.7149,47.5873,3.7841,0.0,0.0,0.016526247569669528
2019-05-23,12.956,13.2977,12.4147,13.0327,398207136,63.424,183.4154,1.0021,96.3944,42.0759,0.0,0.0,0.03458969265712866
2019-05-24,13.322,13.332,12.5834,12.7087,212048576,50.5072,179.844,0.5302,2.0863,-46.7492,0.0,0.0,-0.07557315192884319
2019-05-28,12.7467,13.0,12.5233,12.58,154693520,47.3103,183.8108,0.3846,-25.1294,-27.0481,0.0,0.0,-0.01520677552266131
2019-05-29,12.4733,12.826,12.336,12.6573,179529568,48.8209,180.5287,0.4478,-13.3667,16.055,0.0,0.0,-0.045447924253459615
2019-05-30,12.5833,12.817,12.468,12.548,118897128,45.3988,185.1544,0.2873,-42.1562,-33.773,0.0,0.0,0.0070929268775718445
2019-05-31,12.34,12.6614,12.2733,12.344,156100976,47.8159,187.9581,0.4044,-21.4322,31.2908,0.0,0.0,-0.039367249154453214
2019-06-03,12.3673,12.4453,11.7995,11.9313,195966144,50.3521,177.8037,0.5421,1.4814,25.5381,0.0,0.0,-0.019435788659117124
2019-06-04,12.0733,12.932,11.974,12.9067,207112832,51.0682,175.7371,0.5696,8.2313,5.6881,0.0,0.0,0.03746048585375649
2019-06-05,13.2453,13.4185,12.7899,13.106,202661344,50.7534,172.7872,0.5482,4.5784,-2.1493,0.0,0.0,-0.021738063348924
2019-06-06,13.6293,14.0667,13.4533,13.73,303632256,57.1989,165.0844,0.8249,52.1878,49.8225,0.0,0.0,-0.004697096594081482
2019-06-07,13.6667,14.0563,13.5666,13.6333,240052912,52.5361,154.2383,0.6123,21.1054,-20.9396,0.0,0.0,-0.04492734302093063
2019-06-10,14.0167,14.4627,13.934,14.192,158775584,47.2351,147.3073,0.3411,-16.5854,-33.8581,0.0,0.0,0.001288152335693914
2019-06-11,14.6096,14.7267,14.2333,14.4733,174803056,48.342,146.2684,0.3912,-8.4018,10.0944,0.0,0.0,-0.007459275403602477
2019-06-12,14.8633,14.892,13.9333,13.9507,227963168,51.9431,135.8186,0.5486,17.5816,30.4114,1.0,0.0,0.031008175503541395
2019-06-13,14.0253,14.3267,13.834,14.2607,122523904,45.2111,133.7444,0.1794,-37.1903,-46.2528,0.0,0.0,-0.010100941808028016
2019-06-14,14.0833,14.4433,14.0267,14.328,111501032,44.5609,133.8676,0.1413,-42.9676,-8.9965,0.0,0.0,-0.007954766488031008
2019-06-17,14.3653,15.1333,14.2847,15.002,184752048,49.7343,135.0192,0.4098,-7.0149,65.6954,0.0,0.0,0.017651033739002196
2019-06-18,15.248,15.6493,14.8373,14.9827,190736816,50.1437,131.9581,0.4489,-4.545,3.2394,0.0,0.0,0.0022369681214940602
2019-06-19,15.0073,15.1847,14.7373,15.0953,98627024,44.1802,141.791,0.1497,-50.5411,-48.2916,0.0,0.0,-0.01602046311254709
2019-06-20,14.8667,15.1267,14.4233,14.6413,177951936,49.7254,139.967,0.4518,-11.9715,80.4292,0.0,0.0,-0.0027723144462419146
2019-06-21,14.4147,14.812,14.3667,14.7907,123031168,46.2963,109.4844,0.2213,-39.269,-30.8627,0.0,0.0,-0.0163357478193692
2019-06-24,14.8827,15.0573,14.7347,14.9093,86261568,44.1034,120.8104,0.0904,-55.8453,-29.8864,0.0,0.0,0.011670006680026695
2019-06-25,14.9593,15.0227,14.6327,14.6507,92731064,44.6006,129.4002,0.1546,-50.3464,7.4999,0.0,0.0,-0.044061302681992306
2019-06-26,14.6873,15.1487,14.54,14.618,127608120,47.3211,132.9126,0.3292,-29.5208,37.611,0.0,0.0,0.007722007722007786
2019-06-27,14.63,14.86,14.49,14.856,95095648,45.0978,136.8881,0.1933,-45.2374,-25.4784,0.0,0.0,0.011982287053920244
2019-06-28,14.7327,15.0113,14.72,14.8973,102770760,45.7458,143.0058,0.2465,-36.4958,8.0709,0.0,0.0,0.0012192498027683524
2019-07-01,15.3473,15.54,15.0853,15.1447,123569456,47.5525,146.2345,0.3523,-21.9367,20.238,0.0,0.0,-0.03708563535911602
2019-07-02,15.2593,15.2767,14.8147,14.97,138885408,48.9018,146.8204,0.4324,-11.9092,12.3946,0.0,0.0,0.001339058384202889
2019-07-03,15.9593,16.1047,15.634,15.66,213017216,54.9441,147.5863,0.7553,33.9721,53.3762,0.0,0.0,-0.026440292067300253
2019-07-05,15.638,15.6967,15.3867,15.54,105986072,46.411,128.68,0.2916,-33.1254,-50.2453,0.0,0.0,-0.03321301775147925
2019-07-08,15.416,15.4833,15.244,15.356,88208128,45.1565,124.3476,0.2127,-43.3725,-16.7738,0.0,0.0,0.004439742530593808
2019-07-09,15.2647,15.4,15.152,15.3373,92862528,45.5713,129.642,0.2634,-38.7631,5.2766,0.0,0.0,-0.009734737238607107
2019-07-10,15.61,15.9293,15.5427,15.928,137186048,49.4892,128.436,0.5302,-7.8347,47.7303,0.0,0.0,0.005206268820957656
2019-07-11,15.876,16.1,15.72,15.9067,112716448,47.4582,115.2293,0.4067,-22.3983,-17.8368,0.0,0.0,-0.01797002091564027
2019-07-12,15.9833,16.3587,15.9807,16.3387,138007808,49.7535,114.7666,0.575,-0.4452,22.438,0.0,0.0,0.009779822003719426
2019-07-15,16.5333,16.9613,16.324,16.9,165001376,52.1558,114.6042,0.7371,21.6619,19.5595,0.0,0.0,-0.01726175719384011
2019-07-16,16.62,16.902,16.5288,16.8253,122234832,48.2221,110.5073,0.4686,-8.8897,-25.9189,0.0,0.0,-0.01778160340228896
2019-07-17,17.0447,17.2207,16.89,16.9907,146470912,50.5006,103.3377,0.6716,10.1053,19.8275,0.0,0.0,0.15759077530203805
2019-07-18,17.0033,17.05,16.7923,16.9027,71467248,44.0416,109.6626,0.1177,-43.6237,-51.2072,0.0,0.0,0.0034204450525235387
2019-07-19,17.046,17.3307,16.9747,17.212,105726152,47.3537,105.3381,0.391,-16.1544,47.9365,0.0,0.0,-0.032784069220002536
2019-07-22,17.25,17.477,16.9461,17.0453,102694096,47.0881,106.9034,0.3757,-18.3308,-2.8678,0.0,0.0,-0.026791408421926018
2019-07-23,17.114,17.3653,16.9667,17.3447,75346816,44.6549,109.5617,0.1707,-37.9186,-26.6298,0.0,0.0,0.0026944304756229714
2019-07-24,17.278,17.738,17.2107,17.6587,166092528,53.2818,109.8214,0.8337,37.9712,120.4374,0.0,0.0,0.03318152661962789
2019-07-25,15.5667,15.6333,15.0367,15.2547,336273792,64.4676,174.3226,1.388,158.8954,102.4617,0.0,0.0,-0.0020931081055131427
2019-07-26,15.128,15.3507,14.8167,15.2027,150415456,50.3023,169.2231,0.5687,16.7945,-55.2699,0.0,0.0,0.02637094072122622
2019-07-29,15.1393,15.7293,15.0688,15.718,139099968,49.5879,165.5927,0.5112,7.4719,-7.5228,0.0,0.0,-0.010530900391983566
2019-07-30,15.5267,16.224,15.4787,16.1507,121635208,48.4443,165.7798,0.4344,-7.0381,-12.5555,0.0,0.0,-0.011438633019092174
2019-07-31,16.2,16.4453,15.7767,16.1073,137673120,49.5939,165.8477,0.5056,3.7932,13.1853,0.0,1.0,-0.020482542000541344
2019-08-01,16.1767,16.3007,15.4513,15.59,123892736,48.5913,163.0559,0.4626,-6.4912,-10.0095,0.0,0.0,0.014003689212563765
2019-08-02,15.4233,15.7513,15.282,15.6227,92047216,46.2637,165.2034,0.3192,-30.4628,-25.7041,0.0,0.0,0.02619978647174016
2019-08-05,15.3067,15.4245,15.0517,15.2213,105424184,47.4035,162.442,0.3756,-20.421,14.5327,0.0,0.0,-0.02549356277965366
2019-08-06,15.4587,15.5,15.05,15.3833,83463000,45.6902,164.1814,0.2771,-36.226,-20.8313,0.0,0.0,0.070034764672536
2019-08-07,15.1,15.5713,15.0533,15.5613,71647504,44.753,173.1407,0.2448,-44.1056,-14.1566,0.0,0.0,0.018454368391764044
2019-08-08,15.63,15.9867,15.51,15.8867,79115232,45.5137,178.4291,0.2896,-35.5884,10.4229,0.0,0.0,-0.019553015474639716
2019-08-09,15.7369,15.9307,15.5873,15.6673,58473660,43.7216,190.1837,0.2248,-51.6455,-26.0905,0.0,0.0,-0.030372966538817665
2019-08-12,15.5327,15.718,15.25,15.2673,69959056,45.0188,198.6322,0.2951,-41.7964,19.642,0.0,0.0,0.004296919102362323
2019-08-13,15.254,15.7333,15.17,15.6667,73034968,45.3819,205.6211,0.3212,-38.8337,4.3967,0.0,0.0,0.022775438119820687
2019-08-14,15.414,15.4333,14.446,14.6413,143438864,53.028,205.6297,0.6184,19.8779,96.3975,0.0,0.0,-0.005941931127616541
2019-08-15,14.724,14.7707,14.1033,14.376,123479280,50.8545,198.2235,0.5237,2.8269,-13.915,0.0,0.0,0.05085395187784275
2019-08-16,14.444,14.816,14.4013,14.6627,78110640,46.2172,202.6151,0.3372,-33.6295,-36.7419,0.0,0.0,-0.01674422498656975
2019-08-19,14.9473,15.1887,14.78,15.122,79676224,46.3989,206.3044,0.3499,-30.2772,2.0043,0.0,0.0,0.004295123318385597
2019-08-20,15.1747,15.2727,14.9693,15.0573,62557904,44.6242,209.1741,0.2825,-44.0891,-21.4849,0.0,0.0,-0.0070063384054492054
2019-08-21,14.8007,14.8813,14.5067,14.722,116996160,51.0377,209.6283,0.5199,5.6784,87.0206,0.0,0.0,-0.02760356410724793
2019-08-22,14.8533,15.0267,14.548,14.81,98474464,48.96,114.4288,0.483,-11.9111,-15.831,0.0,0.0,-0.017286429487989242
2019-08-23,14.6647,14.7447,14.0667,14.0933,128395560,52.3357,109.4277,0.7674,13.9302,30.3846,0.0,0.0,0.0026665422280293016
2019-08-26,14.24,14.3347,14.1027,14.3333,75816208,46.5139,108.2229,0.3045,-32.0775,-40.9511,0.0,0.0,0.01962343665035348
2019-08-27,14.3827,14.5867,14.1353,14.272,81310904,47.1752,108.4412,0.3743,-27.3102,7.2474,0.0,0.0,-0.038764349604385476
2019-08-28,14.246,14.4833,14.154,14.3727,48579376,43.7084,112.8858,0.0939,-54.6663,-40.2548,0.0,0.0,0.00936471612379899
2019-08-29,14.6,14.8933,14.5333,14.7807,77746560,47.4167,110.6248,0.4003,-19.6987,60.0403,0.0,0.0,-0.01872811871064607
2019-08-30,15.2767,15.496,14.9475,15.0407,139916624,54.3239,119.1527,0.9687,45.1439,79.965,0.0,0.0,-0.015920828902035954
2019-09-03,14.9387,15.2633,14.8773,15.0007,80408192,47.8454,120.0388,0.4236,-14.5057,-42.5314,0.0,0.0,-0.04677872678819655
2019-09-04,15.126,15.2307,14.6137,14.712,86530440,48.5255,119.7372,0.4797,-6.6017,7.614,0.0,0.0,0.005002653846857612
2019-09-05,14.8333,15.32,14.7233,15.3053,111049832,51.2665,117.6839,0.6912,21.2575,28.3361,0.0,0.0,0.0027283794282639703
2019-09-06,15.1467,15.3093,15.0113,15.1633,62840580,46.0719,121.3391,0.2523,-29.5033,-43.4123,1.0,0.0,0.009847225911671371
2019-09-09,15.3333,15.584,15.282,15.4527,72040032,47.1719,117.6567,0.3265,-18.4509,14.6393,0.0,0.0,-0.008088582230855361
2019-09-10,15.3867,15.7027,15.2627,15.7027,73255712,47.3248,116.9231,0.3356,-15.849,1.6875,0.0,0.0,0.005334910396914692
2019-09-11,15.8253,16.5449,15.7333,16.4733,150641648,56.0464,123.4515,0.9804,67.8649,105.6381,0.0,0.0,-0.012609489051094892
2019-09-12,16.5133,16.9,16.2933,16.3913,128718152,53.3514,119.8323,0.8103,39.8766,-14.5534,0.0,0.0,0.024854594079033596
2019-09-13,16.464,16.5633,16.3243,16.3467,79697176,47.8148,119.6466,0.3911,-13.4159,-38.084,0.0,0.0,-0.0025307797537620362
2019-09-16,16.4,16.4953,16.078,16.1873,70921440,46.8769,121.0875,0.3158,-23.3645,-11.0114,0.0,0.0,0.08072872915924666
2019-09-17,16.1647,16.3733,16.0247,16.3193,59203636,45.591,125.9136,0.2268,-35.7276,-16.5222,0.0,0.0,-0.024005194566693214
2019-09-18,16.3333,16.5446,16.158,16.2327,63421544,46.1635,125.6696,0.2632,-30.8599,7.1244,0.0,0.0,-0.05714038353318035
2019-09-19,16.4,16.5293,16.3227,16.44,73247024,47.548,126.7013,0.3669,-17.6272,15.4923,0.0,0.0,0.0017779705117086243
2019-09-20,16.4327,16.4631,15.8773,16.0413,97593960,50.9164,126.6934,0.5854,11.0461,33.2395,0.0,0.0,0.005231037489101982
2019-09-23,16.0,16.3453,15.948,16.082,65874448,46.708,125.62,0.3213,-24.6258,-32.5015,0.0,0.0,-0.015613601672316643
2019-09-24,16.1013,16.1327,14.8407,14.8807,194116672,60.8111,156.7969,1.2248,111.0556,194.6767,0.0,0.0,0.006416307291763016
2019-09-25,14.9707,15.2653,14.5573,15.2467,141664288,54.4626,158.5104,0.8212,48.9033,-27.0211,0.0,0.0,0.043346443261475534
2019-09-26,15.3773,16.2207,15.16,16.1707,181181776,58.0185,160.1124,1.0014,85.436,27.8952,0.0,0.0,0.006909201682578588
2019-09-27,16.1467,16.5807,15.9153,16.142,166847680,56.3012,161.3628,0.8654,66.1155,-7.9114,0.0,0.0,-0.026457597173144973
2019-09-30,16.2,16.2653,15.7407,16.058,89192416,48.0099,162.7972,0.4207,-9.7906,-46.5426,0.0,0.0,-0.00970424849874705
2019-10-01,16.1,16.3967,15.942,16.3127,92944352,48.4053,160.8669,0.439,-6.6428,4.2066,0.0,0.0,-0.01832290516501044
2019-10-02,16.2193,16.31,15.962,16.2087,93848224,48.5069,159.8517,0.4421,-6.2074,0.9725,0.0,0.0,-0.0008580534444716442
2019-10-03,15.4573,15.632,14.952,15.5353,227066448,60.7677,180.7606,1.097,111.8182,141.9507,0.0,0.0,-0.012707249183105462
2019-10-04,15.4407,15.652,15.2047,15.4287,120317696,50.4099,172.1171,0.5426,10.4829,-47.0121,0.0,0.0,-0.03529919968244153
2019-10-07,15.32,15.904,15.2367,15.848,121304352,50.4938,165.4204,0.5356,12.1557,0.82,0.0,0.0,-0.0036061816933929875
2019-10-08,15.7247,16.2627,15.6333,16.0033,130535072,51.3245,158.4572,0.5705,18.4935,7.6096,0.0,1.0,-0.007160717688705257
2019-10-09,16.088,16.4863,16.0433,16.302,104025496,48.7925,159.7247,0.4398,-6.1667,-20.3084,0.0,0.0,-0.008474236602976271
2019-10-10,16.352,16.6187,16.1053,16.316,94701256,47.8975,162.4501,0.3986,-14.0705,-8.9634,1.0,0.0,0.019538820782253448
2019-10-11,16.4767,16.7387,16.454,16.526,127322384,51.2657,157.1189,0.5635,12.8871,34.4464,0.0,0.0,0.013609467455621329
2019-10-14,16.5267,17.2367,16.4753,17.1307,153402944,53.8352,149.9898,0.6864,32.1962,20.4839,0.0,0.0,-0.008140292393199015
2019-10-15,17.18,17.3333,16.9413,17.1927,97191840,47.9652,141.6097,0.3574,-16.9295,-36.6428,0.0,0.0,0.0035338394576733627
2019-10-16,17.1593,17.4733,17.128,17.3167,100564544,48.3293,133.6877,0.3604,-12.5497,3.4702,0.0,0.0,-0.15015992031513561
2019-10-17,17.5,17.652,17.3447,17.4647,71685648,45.4004,134.0845,0.1869,-36.4009,-28.7168,0.0,0.0,-0.0867005252499394
2019-10-18,17.38,17.52,17.0067,17.13,86304992,47.1466,136.0814,0.2807,-23.6098,20.3937,0.0,0.0,0.001281622900770287
2019-10-21,17.222,17.3,16.6787,16.9,76621512,46.095,133.3089,0.2151,-32.3175,-11.2201,0.0,0.0,0.03633552010549643
2019-10-22,16.9547,17.222,16.7233,17.0387,69376424,45.2812,134.4208,0.196,-38.9368,-9.4557,0.0,0.0,0.0038379673058517314
2019-10-23,16.9667,17.076,16.7567,16.9787,168242736,56.5534,137.0544,0.8051,42.8122,142.5071,0.0,0.0,0.00028578641276115756
2019-10-24,19.8913,20.3287,19.28,19.9787,447288480,73.2826,247.7907,1.4646,236.8932,165.859,0.0,0.0,0.0051418804728232915
2019-10-25,19.848,22.0,19.7407,21.8753,450091360,73.3934,293.3419,1.2093,206.4587,0.6266,0.0,0.0,-0.013106729601648031
2019-10-28,21.836,22.7227,21.5067,21.8473,283054304,57.9632,283.1435,0.7885,81.9633,-37.1118,0.0,0.0,0.0007896727822962057
2019-10-29,21.3327,21.62,20.9833,21.0813,190264000,51.4874,272.7355,0.5676,22.4337,-32.7818,0.0,0.0,-0.02866066507440744
2019-10-30,20.8667,21.2527,20.6647,21.0007,144627152,48.6108,266.0562,0.4572,-7.0042,-23.9861,0.0,0.0,-0.0267017743067508
2019-10-31,20.8733,21.2667,20.8667,20.9947,76004336,44.5778,280.3741,0.3175,-49.7701,-47.4481,0.0,0.0,-0.004747285993949102
2019-11-01,21.088,21.0987,20.6533,20.8873,95758936,45.9676,283.9705,0.3662,-35.5026,25.9914,0.0,0.0,-0.023037468486481836
2019-11-04,20.9867,21.4627,20.6173,21.1647,131805600,48.505,282.6602,0.4472,-12.2314,37.6431,0.0,0.0,-0.013832746788290865
2019-11-05,21.308,21.5673,21.0745,21.148,104151256,46.6933,286.244,0.3875,-30.8527,-20.9812,0.0,0.0,0.011038398197104953
2019-11-06,21.2,21.7813,20.9667,21.772,119113984,47.8288,284.0896,0.4196,-21.4458,14.3663,0.0,0.0,-0.009274366680978856
2019-11-07,21.9427,22.7667,21.868,22.3693,217010224,54.6367,273.0449,0.629,43.4962,82.187,0.0,0.0,-0.008007496379589503
2019-11-08,22.3,22.4973,22.1667,22.476,91113312,46.2738,278.2505,0.347,-39.2831,-58.0143,0.0,0.0,0.006227311884179818
2019-11-11,22.93,23.2793,22.8,23.006,149905328,50.1139,278.5853,0.4805,-0.8605,64.5263,0.0,0.0,-0.026506174899866525
2019-11-12,23.1267,23.358,22.936,23.3287,110390744,47.6488,276.602,0.3892,-26.6023,-26.3597,0.0,0.0,0.020727131802753637
2019-11-13,23.6667,23.7553,23.012,23.074,127017944,48.7903,272.94,0.4236,-16.0603,15.0621,0.0,0.0,-0.007355645457888908
2019-11-14,23.074,23.5893,22.8607,23.29,97075544,46.8109,268.589,0.3511,-35.8879,-23.5734,0.0,0.0,0.06542447540164036
2019-11-15,23.376,23.52,23.224,23.478,72188448,45.1705,271.0889,0.2965,-51.6196,-25.6368,0.0,0.0,-0.009811485681920503
2019-11-18,23.5278,23.5433,23.0733,23.3327,66127576,44.7592,273.0439,0.2846,-54.6198,-8.3959,0.0,0.0,0.022560197008391014
2019-11-19,23.45,23.9993,23.1867,23.968,116041168,48.8874,265.4999,0.3917,-20.7764,75.4808,0.0,0.0,-0.007153853119623187
2019-11-20,24.0,24.08,23.3047,23.4813,101009472,47.7305,273.1588,0.3657,-31.0472,-12.9538,0.0,0.0,0.004091653027823234
2019-11-21,23.634,24.056,23.6003,23.6553,91650192,46.985,246.6591,0.3568,-37.7754,-9.2657,0.0,0.0,-0.014723602108874983
2019-11-22,22.6773,22.7333,22.0,22.2027,253059632,58.9058,177.0116,1.0192,64.3676,176.1147,0.0,0.0,-0.003953010043144007
2019-11-25,22.9547,22.9713,22.2973,22.4227,185186480,53.462,153.7076,0.7983,16.9829,-26.821,0.0,0.0,0.009517160616160607
2019-11-26,22.3513,22.3667,21.8067,21.928,119343584,48.7548,150.9908,0.4781,-25.5503,-35.5549,0.0,0.0,0.008050052895158729
2019-11-27,22.0747,22.262,21.9047,22.086,83451888,46.3587,156.533,0.3041,-46.8152,-30.0743,0.0,0.0,-0.016433927128037356
2019-11-29,22.074,22.084,21.8333,21.996,36984436,43.3857,167.6812,0.0899,-73.676,-55.6817,0.0,1.0,-0.010717772682491484
2019-12-02,21.96,22.4255,21.9125,22.3247,91229792,47.6095,168.3851,0.3645,-27.6773,146.6708,0.0,0.0,-0.026689886480908125
2019-12-03,22.1747,22.5273,22.1457,22.4133,99202144,48.221,170.9506,0.4129,-16.4884,8.7388,0.0,0.0,-0.01094274304329893
2019-12-04,22.5167,22.524,22.19,22.202,83043824,47.0231,174.1508,0.3386,-27.4725,-16.2883,0.0,0.0,-0.019408892058368425
2019-12-05,22.1887,22.2948,21.8167,22.0247,56054640,45.0119,184.8253,0.2289,-49.4807,-32.4999,0.0,0.0,0.0035994257660288925
2019-12-06,22.3333,22.5907,22.318,22.3927,114284056,49.9825,171.828,0.5384,1.5967,103.8797,0.0,0.0,-0.060574129192829784
2019-12-09,22.4393,22.9633,22.3387,22.6353,135603248,51.7039,169.2208,0.6413,18.8649,18.6546,0.0,0.0,0.006621546742658154
2019-12-10,22.664,23.382,22.6207,23.256,132599264,51.4353,168.3348,0.6314,16.1994,-2.2153,0.0,0.0,-0.036016787485692585
2019-12-11,23.4584,23.8127,23.406,23.5133,103787432,48.8158,168.8836,0.4756,-9.0374,-21.7285,1.0,0.0,-0.026952776952776918
2019-12-12,23.6613,24.1827,23.5487,23.9787,116643168,50.0384,169.1124,0.5489,2.3184,12.3866,0.0,0.0,-0.003820365172175346
2019-12-13,24.07,24.3473,23.6427,23.8927,98614216,48.2961,168.9295,0.4495,-9.7471,-15.4565,0.0,0.0,-0.03251395448690424
2019-12-16,24.17,25.574,24.1667,25.4333,273314112,62.0761,194.3078,1.1788,134.4991,177.1549,0.0,0.0,-0.014179894179894216
2019-12-17,25.266,25.7,25.06,25.266,127556624,50.0828,185.3273,0.5296,10.2874,-53.3297,0.0,0.0,-0.01320254931376668
2019-12-18,25.3753,26.348,25.372,26.21,212045888,55.4552,189.0222,0.8632,77.1114,66.2367,0.0,0.0,0.0013000139411682118
2019-12-19,26.488,27.1233,26.4333,26.936,271804608,58.8302,199.6957,1.0129,116.5497,28.182,0.0,0.0,0.03780921411958755
2019-12-20,27.3527,27.5333,26.679,27.0393,221778096,55.0687,195.6866,0.794,69.9395,-18.4053,0.0,0.0,-0.008677349607547175
